"id","title","year","language","authors"
"mdp.39015078554030","La vie et les aventures surprenantes de Robinson Cruso?, contenant son retour dans son isle, ses autres nouveaux voyages, et ses r?flexions: traduit de l'anglois.","1789","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"mdp.39015078556456","Robinson Crusoe.","1884","eng","Defoe, Daniel 1661?-1731; McLoughlin Bros., inc publisher"
"mdp.39015078555367","The life and adventures of Robinson Crusoe, a narrative, : containing the story of his shipwreck, sufferings, and many years' solitary abode on an unknown and uninhabited island; with an interesting account of his curious mode of living, and many strange escapes. / By William Robertson. To which are appended, The adventures of Alexander Selkirk.","1852","eng","Defoe, Daniel 1661?-1731; Cowper, William 1731-1800; Orr, Nathaniel engraver; Robertson, William; Andrus, Gauntlett &amp; Co publisher"
"mdp.39015078558874","Defoe's Robinson Crusoe. Eine erz?hlung von Defoe. Ubersetzt von Karl Altm?ller.","1886","ger","Defoe, Daniel 1661?-1731; Altm?ller, Carl tr"
"mdp.39015078556696","La vie et les aventures surprenantes de Robinson Cruso?, contenant, entre autres ?v?nemens, le s?jour qu'il, a fait, pendant vingt-huit ans, dans une ?le d?serte, si#u?e sur la c?te de l'Am?rique, pr?s 1'embouchure de la grande riviere Oroonoque ...","1784","fre","Defoe, Daniel 1661?-1731; Picart, Bernard 1673-1733 engr; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"mdp.39015078557306","Aventures de Robinson Cruso?, depuis sa fuite de la maison paternelle jusqu'? son retour dans sa patrie.","1782","fre","Defoe, Daniel 1661?-1731"
"mdp.39015078557546","Het leven en de lotgevallen van Robinson Crusoe, door Dani?l De Foe ... Op nieuw uit het engelsch vertaald.","1843","dut","Defoe, Daniel 1661?-1731"
"mdp.39015078558635","Robinson Cruso?, par Daniel Fo?, pr?c?d? d'une notice sur sa vie et ses ouvrages.","1850","fre","Defoe, Daniel 1661?-1731"
"mdp.39076002315849","Robinson Crusoe / by Daniel Defoe.","1919","eng","Defoe, Daniel 1661?-1731"
"hvd.hw3fv4","The life and adventures of Robinson Crusoe : mariner, of Hull / by Daniel Defoe ; with biographical memoir and illustrative notes ; in two volumes, with eight etchings by M. <sic> Mouilleron and portrait by L. Flameng.","1882","eng","Defoe, Daniel 1661?-1731; Ballantyne, John Alexander d. 1863 egr; Flameng, Le?opold 1831-1911 egr; Mouilleron, Adolphe 1820-1881 ill; Ballantyne Press prt; Ballantyne, Hanson &amp; Co prt; Scribner &amp; Welford pbl; J.C. Nimmo and Bain pbl"
"mdp.39015078549923","The life and adventures of Robinson Crusoe. To which is prefixed a biographical memoir of Daniel De Foe ... Embellished with wooden cuts.","1810","eng","Defoe, Daniel 1661?-1731; Ballantyne, John 1774-1821 ed"
"mdp.39015078554261","Robinson Crusoe / by Daniel Defoe.","1910","eng","Defoe, Daniel 1661?-1731; Parsons, Lola M. former owner; F.M. Lupton (Firm) publisher"
"mdp.39015078553172","The life and adventures of Robinson Crusoe / by Daniel Defoe.","1886","eng","Defoe, Daniel 1661?-1731; Defoe, Daniel 1661?-1731; Wentworth, Frederick engraver; Trichon, Fran?ois Auguste b. 1814 engraver; Thomas, William Luson 1830-1900 engraver; Macquoid, Thomas Robert 1820-1912 ill; Linton, W. J. (William James) 1812-1897 engraver; Leitch, R. P. (Richard Pettigrew) ill; Watson, John Dawson 1832-1892 ill; Griset, Ernest Henry 1844-1907 ill; Chapman, Edwin O; Exchange Printing Company printer; Worthington Company publisher; Butterworth and Heath engraver; Dalziel Brothers engraver"
"nyp.33433074909775","La vie et les aventures surprenantes de Robinson Crusoe? : contenant entre autres e?ve?nemens, le se?jour qu'il a fait pendant vingt-huit ans dans une i?le de?serte, situe?e sur la co?te de l'Ame?rique, pre?s de l'embouchure de la grande riviere Oroonoque.","1784","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, The?miseul de 1684-1746; Effen, Justus van 1684-1735"
"mdp.39015078554022","The life and strange surprising adventures of Robinson Crusoe, of York, mariner, as related by himself. Embellish'd with plates after designs by Noel Pocock.","1912","eng","Defoe, Daniel 1661?-1731"
"uc2.ark:/13960/t5fb5bm6n","The life and strange surprising adventures of Robinson Crusoe of York, mariner. As related by himself. By Daniel De Foe. With an autobiographical memoir of the author, and a life of Alexander Selkirk, by whose residence on the island of Juan Fernandez the work was suggested ...","1872","eng","Defoe, Daniel 1661?-1731; Howell, John 1788-1863"
"uc2.ark:/13960/t9w091f7c","The life and surprising adventures of Robinson Crusoe of York, mariner; who lived eight-and-twenty years, all alone, on an uninhabited island, near the mouth of the great river Oroonoque. With an account of his travels round three parts of the globe. Written by himself.","1820","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078557538","De levensgeschiedenis van Robinson Crusoe, naar den roman van Daniel De Foe op nieuw verteld door N.A. van Charante ... Met 24 fraaije platen.","1863","dut","Defoe, Daniel 1661?-1731; Charante, Nicolaas Antonie van 1811-1873 tr"
"mdp.39015078555359","The life and adventures of Robinson Crusoe.","1858","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078556449","Robinson Crusoe.","1885","eng","Defoe, Daniel 1661?-1731; McLoughlin Bros., inc publisher"
"mdp.39015078556688","La vie et les aventures surprenantes de Robinson Cruso?, contenant, entre autres ?v?nemens, le s?jour qu?il a fait, pendant vingt-huit ans, dans une isle d?serte, situ?e sur la c?te d'Am?rique, pr?s l'embouchure de la grande rivi?re Oroonoque ...","1785","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"mdp.39015078558866","Defoe's Robinson Crusoe. Aus dem englischen von Karl Altmu?ller.","1886","ger","Defoe, Daniel 1661?-1731"
"mdp.39015008982707","The value of history, by Daniel Heinsius; translated into English for the first time with notes and appendices by George W. Robinson.","1943","eng","Heinsius, Daniel 1580-1655; Mather, Cotton 1663-1728; Robinson, George Washington 1872- tr"
"nnc1.cu58509402","Robinson Crusoe?us, tr. into the Latin by F.J. Goffaux.","1813","lat","Defoe, Daniel 1661?-1731"
"mdp.39015078556209","The story of Robinson Crusoe jr. [a musical extravaganza by H. Atteridge, E. Smith, S. Romberg and J. Hanley]","1916","eng","Defoe, Daniel 1661?-1731"
"hvd.32044014667554","The life and adventures of Robinson Crusoe / [Daniel Defoe] ; with a biographical sketch of De Foe, written expressly for this edition and illustrations from original designs.","1831","eng","Defoe, Daniel 1661?-1731; Valpy, Abraham John 1787-1854 printer; Andrews, J. publisher; Roscoe, Thomas 1791-1871; Gould, Peter K. former owner; Cochrane and Pickersgill publisher"
"mdp.39015078551812","Robinson Crusoe, by Daniel Defoe.","1901","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550723","The life and adventures of Robinson Crusoe. With a biographical memoir of the author ...","1840","eng","Defoe, Daniel 1661?-1731"
"hvd.hn385e","The life and adventures of Robinson Crusoe.","1854","eng","Defoe, Daniel 1661?-1731; Goodrich, Samuel G. (Samuel Griswold) 1793-1860 cph; Clark, Austin &amp; Smith pbl"
"nyp.33433074919782","The surprising adventures of Robinson Crusoe; with 22 plates; & a life of the author, by the Revd. H. Stebbing ...","1838","eng","Defoe, Daniel 1661?-1731; Stebbing, Henry 1799-1883 ed"
"mdp.39015078552901","The life and strange surprising adventures of Robinson Crusoe of York, mariner, correctly reprinted from the original edition. With an introduction, giving a new history of Defoe's masterpiece. With original illustrations by Ernest Griset.","1874","eng","Defoe, Daniel 1661?-1731; Griset, Ernest Henry 1844-1907 illus"
"mdp.39015078548404","The life and strange surprizing adventures of Robinson Crusoe, of York, mariner: who lived eight and twenty years all alone in an un-inhabited island on the coast of America, near the mouth of the great river of Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last as strangely deliver'd by pyrates. Written by himself.","1719","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078549733","The life and most surprizing adventures of Robinson Crusoe of York, mariner; who lived eight-and-twenty years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque. With an account of his deliverance thence, and his after surprizing adventures. Complete in one volume.","1785","eng","Defoe, Daniel 1661?-1731"
"mdp.39015074255590","The life and adventures of Miss Robinson Crusoe. Chapters IX-XIV.","1846","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078549972","The life and adventures of Robinson Crusoe, embellished with engravings, by Wm. Robertson.","1839","eng","Defoe, Daniel 1661?-1731; Robertson, William"
"mdp.39015078570572","Robinson Crusoe, Jr. : a story for little folks / by Oliver Optic.","1862","eng","Optic, Oliver 1822-1897; Defoe, Daniel 1661?-1731; Andrew, John 1815-1875"
"coo.31924081807228","Robinson's progressive table book. For young children. Ed. by D. W. Fish.","1862","eng","Robinson, Horatio N. (Horatio Nelson) 1806-1867; Fish, Daniel W. 1820-1899 ed"
"wu.89099780389","[Leben und abenteuer des] Robinson Crusoe ... / neu aus dem englischen u?bers. und mit leterarhistorischer einleitung versehen von Hermann Ullrich.","1905","ger","Defoe, Daniel 1661?-1731; Ullrich, Hermann 1854-1932"
"mdp.39015078560524","Adventuras de Robinson Cruso?, escriptas por elle em uma ilha deserta e abreviadas livremente por Antonio Coutinho.","1896","por","Defoe, Daniel 1661?-1731; Coutinho, Antonio"
"mdp.39015078559302","Petit Robinson, ou, Les aventures de Robinson Cruso?, arrang?es pour l'amusement de la jeunesse; par m.Henri Lemaire. Avec six jolies gravures.","1810","fre","Defoe, Daniel 1661?-1731; Lemaire, Henri fl. 1810-1828"
"uva.x001268447","Adventures of Robinson Crusoe / by Daniel Defoe ; with an introduction and notes by T. W. Silverdale.","1908","eng","Defoe, Daniel 1661?-1731; Silverdale, T. W"
"hvd.hn1tt5","The life and surprising adventures of Robinson Crusoe, of York, mariner; with a biographical account of Defoe. Illustrated with fifty characteristic cuts, from drawings by William Harvey...and engraved by Adams.","1858","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078557363","La vie et les aventures surprenantes de Robinson Cruso?. Contenant son retour dans son isle, ses autres nouveaux voyages & ses r?flexions; traduit de l'anglais.","1776","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"mdp.39015078554097","Robinson Crusoe / by Daniel Defoe.","1906","eng","Defoe, Daniel 1661?-1731; Symington, James Ayton ill; Colston and Coy printer; E.P. Dutton (Firm) publisher; J.M. Dent &amp; Sons publisher"
"mdp.39015078555185","The farther adventures of Robinson Crusoe; being the second and last part of his life, and of the strange surprizing account of his travels round three parts of the globe. Written by himself.","1736","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078556274","Robinson Crusoe.","1889","eng","Defoe, Daniel 1661?-1731; McLoughlin Bros., inc publisher"
"mdp.39015078560771","Aventuras de Robinson Cruso?. Traducidas al castellano de la ultima edicion francesa ...","1850","spa","Defoe, Daniel 1661?-1731; Labouderie, Jean 1776-1849"
"mdp.39015078556035","Histoire corrig?e de Robinson Cruso?, dans son isle d?serte. Ouvrage rendu propre ? l'instruction de la jeunesse, sur l'avis et le plan de Jean-Jacques Rousseau ...","1795","fre","Defoe, Daniel 1661?-1731"
"mdp.39015078557124","La vie et les avantures surprenantes de Robinson Cruso?, contenant entr'autres ?v?nemens, le s?jour qu'il a fait pendant vingt-huit ans dans une isle d?serte, situ?e sur la cote de l'Am?rique, pr?s de l'embouchure de la grande riviere Oroonoque. Le tout ?crit par lui-m?me. Traduit de l'anglois ...","1765","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
"hvd.32044097054449","The life and adventures of Robinson Crusoe / by Daniel Defoe ; edited by Kate Stephens.","1896","eng","Defoe, Daniel 1661?-1731; Stephens, Kate 1853-1938 editor; Stephens, Kate 1853-1938"
"mdp.39015078550970","The life and surprising adventures of Robinson Crusoe, of York, mariner, with a biographical account of Defoe, illustrated with seventy characteristic wood engravings, finely executed by Harvey and Whimper.","1844","eng","Defoe, Daniel 1661?-1731; Harvey, William 1796-1866 illus"
"aeu.ark:/13960/t4rj61j1k","Robinson Kruzo z obrazkamy / na osnovi oryginalu i perevodiv zladyla K.M.","1919","ukr","Defoe, Daniel 1661-1731"
"mdp.39015078550731","The life and adventures of Robinson Crusoe. With a biographical memoir of the author ...","1840","eng","Defoe, Daniel 1661?-1731"
"hvd.hn3age","The modern Crusoe : a narrative of the life and adventures of a French cabin boy, who was shipwrecked on an uninhabited island / translated from the French of Mad. Malle [sic] de Beaulieu.","1827","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550954","The life and adventures of Robinson Crusoe. By Daniel De Foe. To which is appended, Howell's Life of Alexander Selkirk.","1844","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078551804","The adventures of Robinson Crusoe, by Daniel Defoe.","1902","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078550715","The life and adventures of Robinson Crusoe, with a biographical account of Defoe, illustrated with sixteen characteristic engravings.","1852","eng","Defoe, Daniel 1661?-1731"
"uc1.$b285554","Christian belief in God. A German criticism of German materialistic philosophy, by Georg Wobbermin.  Tr. from the 3d German ed. by Daniel Sommer Robinson.","1918","eng","Wobbermin, George 1869-; Robinson, Daniel Sommer 1888-; Yale University James Wesley Cooper Memorial Publication Fund"
"mdp.39015078560516","Robinson Cruso? / Daniel De Fo? ; traducere de Radu D. Rosetti.","1905","rum","Defoe, Daniel 1661?-1731; Lloyd, William S. former owner; Rosetti, Radu D"
"mdp.39015078560755","Aventuras de Robinson Cruso? por Defoe, traducidas al castellano del original ingl?s.","1867","spa","Defoe, Daniel 1661?-1731"
"umn.31951002376150l","Life and surprising adventures of Robinson Crusoe of York, mariner / with a biographical account of De Foe.","1903","eng","Defoe, Daniel 1661?-1731"
"mdp.39076002192107","Robinson Crusoe / by Daniel Defoe ; pictures by N. C. Wyeth.","1920","eng","Defoe, Daniel 1661?-1731; Wyeth, N. C. (Newell Convers) 1882-1945 ill"
"mdp.39015078560763","Aventuras de Robinson Cruso? por Defoe, traducidas al castellano del original ingl?s.","1867","spa","Defoe, Daniel 1661?-1731"
"uc1.b3547727","The life and strange surprising adventures of Robinson Crusoe of York, mariner. As related by himself.","1889","eng","Defoe, Daniel 1661?-1731"
"mdp.39015078557116","La vie et les avantures surprenantes de Robinson Cruso?, contenant entr'autres ?v?nemens, le s?jour qu'il a fait pendant vingt-huit ans dans une isle d?serte, situ?e sur la cote de l'Am?rique, pr?s de l'embouchure de la grande riviere Oroonoque. Le tout ?crit par lui-m?me. Traduit de l'anglois ...","1765","fre","Defoe, Daniel 1661?-1731; Saint-Hyacinthe, Th?miseul de 1684-1746 joint tr; Effen, Justus van 1684-1735 tr"
