htrc-id,pubcity,pubyear,title,oclc,language,hasText,latitude,longitude
mdp.39015078558775,Paris,1837,"Aventures de Robinson CrusoÃ©, par Daniel de FoÃ©, traduites par mm. A. Tastu, suivies d'une notice sur FoÃ© et sur le matelot Selkirk, par Louis Reybaud, et ornÃ©es de 50 gravures sur acier, d'aprÃ¨s les dessins de m.de Sainson ...",5999837,fre,,48.8566101,2.3514992
None,Kbh ,2007,Robinson Crusoe,475173672,da,,42.4866124,78.3958663
None,Sl ,2016,"SHIPWRECK COLLECTION (4 BOOKS) : robinson crusoe, gulliver's travels, treasure island, and the... island of doctor moreau.",990848083,en,,8.6400349,-11.8400269
None,London Frowde ,1910,"The life and strange surprising adventures of Robinson Crusoe, of York, Mariner, as related himself",1014992297,en,,None,None
None,Arganda del Rey ,2014,Robinson Crusoe,894651292,es,,40.3007708,-3.4380688
None,London ,1935,Robinson Crusoe,66600860,en,,51.5073219,-0.1276474
None,New York ,1964,Robinson Crusoe,909408185,en,,40.7306458,-73.9866136
None,Regensburg Habbel ,1914,1914 Robinson Crusoe,72603286,de,,49.0084773,12.0778021
None,Brussel ,1951,Robinson Crusoe,907098910,nl,,50.8465573,4.351697
None,London  Paris  New York ,1895,Robinson Crusoe.,857917937,en,,None,None
None,New York ,1984,Robinson Crusoe,31319140,en,,40.7306458,-73.9866136
None,London ,"110,","Fairburn's edition, of The life of Robinson Crusoe of York, mariner, who lived eight-and-twenty years in an uninhabited island.",1008427745,en,,51.5073219,-0.1276474
None,Chicago ,1986,The life and surprising adventures of Robinson Crusoe,18825850,en,,41.8755546,-87.6244212
None,Dorling Kindersley ,1998,Robinson Crusoe : abridged for young readers.,1015505210,en,,None,None
None,London ,1791,"The life and strange surprising adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque, having been cast on shore by shipwreck, wherein all the men perished but himself ; with an account how he was at last strangely delivered by pirates ; written by himself",855872929,en,,51.5073219,-0.1276474
None,Leipzig ,1909,"Das Leben und die gantz ungemeine Begebenheiten des WeltberuÌˆhmten EngellaÌˆnders, Robinson Crusoe. 1",917627873,de,,51.3391827,12.3810549
None,Place of publication not identified ,2010,"Life and most surprising adventures of robinson crusoe, of york, mariner : the whole three ...",945884673,en,,None,None
None,Caxton Pub Co ,1965,Robinson Crusoe ... Illustrated by Charles Mozley. [With plates.].,559887884,en,,51.58489005,-2.9535875703156
None,London ,1882,"The life and adventures of Robinson Crusoe, mariner, of Hull : with biographical memoir and illustrative notes.",265445673,en,,51.5073219,-0.1276474
mdp.39015078555946,Paris,1806,Aventures surprenantes de Robinson CrusoÃ©. Traduites de l'anglais,23400527,fre,,48.8566101,2.3514992
None,New York ,2003,Robinson Crusoe,670099478,en,,40.7306458,-73.9866136
None,Charleston ,2010,The further adventures of Robinson Crusoe. vol. IV,893566714,en,,32.7876012,-79.9402728
mdp.39015078549089,Edinburgh,1803,"The life and most surprising adventures of Robinson Crusoe of York, mariner : who lived twenty-eight years in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque, with an account of his deliverance thence, and his after surprising adventures / by Daniel De Foe [sic] ...",27691507,eng,,55.9496416,-3.1902352
None,Neuchatel ,1776,"La vie et les aventures surprenantes de Robinson CrusoÃ© contenant son retour dans son isle, ses autres nouveaux voyages & ses rÃ©flexions",1040509857,fr,,46.9895828,6.9292641
None,Sl ,1990,Robinson Crusoe,971683769,es,,8.6400349,-11.8400269
None,Berlin ,1947,The life and strange surprising adventures of Robinson Crusoe,917804557,en,,52.5170365,13.3888599
None,Londres ie Paris ,1784,"La Vie Et Les Aventures Surprenantes De Robinson Crusoe / 1, Contenant, entre autres eÌveÌnemens, le seÌjour qu'il a fait, pendant vingt-huit ans, dans une iÌ‚le deÌserte, situeÌe sur la coÌ‚te de l'AmeÌrique, preÌ€s l'embouchure de la grande riviere Oroonoque.",312290254,fr,,51.46339705,-0.113663055448795
None,Boston ,1895,Robinson Crusoe.,1036846453,en,,42.3604823,-71.0595678
None,Den ,1978,Robinson Crusoe,246277349,nl,,None,None
None,Leipzig ,1935,"Robinson Crusoe : seine Lebensschicksale, Erfahrungen und Abenteuer",312741534,de,,51.3391827,12.3810549
None,Printed by A Donaldson  J Reid ,1765,The Life and most Surprising Adventures of Robinson Crusoe ... The eighth edition. [With plates.].,559894521,en,,None,None
mdp.39015078551861,London,1900,"The life and strange surprising adventures of Robinson Crusoe of York, mariner, as related by himself, by Daniel Defoe. With one hundred and twenty original illustrations by Walter Paget.",37207278,eng,,51.5073219,-0.1276474
None,Seoul ,1992,LobinsuÌ†n K'uÌ†ruso = Robinson Crusoe,223726774,ko,,37.5666791,126.9782914
None,Wien ,2010,Robinson Crusoe : gekuÌˆrzte Lesung,521571925,de,,48.2083537,16.3725042
None,Wilmington ,1796,"The life and most surprizing adventures of Robinson Crusoe, of York, mariner Containing a full and particular account how he lived twenty eight years in an uninhabited island on the coast of America: how his ship was lost in a storm and all his and all his companions drowned; and how he was cast upon the shore by the wreck: with a true relation how he was at last miraculously preserved by pirates",837162852,en,,39.7459468,-75.546589
None,Woodstock Vt ,1819,The History of Robinson Crusoe,925507133,en,,43.6244967,-72.518794
None,London  New York ,1895,Robinson Crusoe.,631781787,en,,59.3795917,13.5044839
None,Sl ,2016,"WORKS OF DANIEL DEFOE, : serious reflections during the life and surprising... adventures of robinson crusoe with his vision of t.",981219314,en,,8.6400349,-11.8400269
None,Chevron ,1974,Robinson Crusoe,778119680,nl,,45.47224695,-122.773743800371
None,London ,1950,"The life and strange surprising adventures of Robinson Crusoe : and, the further adventures of Robinson Crusoe, being the second and last part of his life",156730516,en,,51.5073219,-0.1276474
None,Ware ,1994,Robinson Crusoe,826496625,en,,51.8103288,-0.0328751
None,Doylestown ,2005,Robinson Crusoe,54518697,en,,40.3100446,-75.1304588
None,Amsterdam ,1990,Het leven en de wonderlijke avonturen van Robinson Crusoe,65040640,nl,,52.3745403,4.89797550561798
None,Arganda ,2006,Robinson Crusoe,433960481,es,,42.821857,-1.0856056
None,New York ,1977,Robinson Crusoe : and other writings,254172101,en,,40.7306458,-73.9866136
None,Pp ,371,"Macdonald 371. The Life and Strange Surprising Adventures of Robinson Crusoe ... [Part 1, abridged.] Illustrated by Lynd Ward.",752552679,en,,11.2454812,-74.1881681
inu.30000115392882,London,1791,"The life and strange surprising adventures of Robinson Crusoe, of York, mariner: : who lived eight and twenty years all alone in an uninhabited island on the coast of America, near the mouth of the great river Oroonoque; having been cast on shore by shipwreck, wherein all the men perished but himself. : With an account how he was at last as strangely delivered by pirates. / Written by himself.",12564755,en,,51.5073219,-0.1276474
mdp.39015078550293,Exeter,1828,"The life and adventures of Robinson Crusoe, of York, mariner. With an account of his travels round three parts of the globe. Written by himself ...",7122880,eng,,50.725562,-3.5269108
None,London ,2017,Robinson Crusoe,1000454246,en,,51.5073219,-0.1276474
mdp.39015078559450,Paris,1869,"Aventures de Robinson CrusoÃ©, par Daniel De FoÃ«; traduction nouvelle, illustrÃ©e de 20 gravures.",2277559,fre,,48.8566101,2.3514992
None,Madrid ,1969,Robinson Crusoe,433851008,es,,40.4167047,-3.7035825
None,New York ,1964,Robinson Crusoe.,958911,en,,40.7306458,-73.9866136
mdp.39015078557538,Rotterdam,1863,"De levensgeschiedenis van Robinson Crusoe, naar den roman van Daniel De Foe op nieuw verteld door N.A. van Charante ... Met 24 fraaije platen.",23399895,dut,,51.92779805,4.48862326925829
None,Barcelona ,1993,Robinson Crusoe,435389058,es,,41.3828939,2.1774322
None,Amadora ,1977,Robinson Crusoe,224254276,pt,,38.7595162,-9.22367700946013
None,DC Thomson  Co  John Leng  Co ,1959,The Story of Robinson Crusoe ... Told in pictures. Drawings by Dudley D. Watkins.,559901610,en,,None,None
None,New York ,1970,Robinson Crusoe,12296548,en,,40.7306458,-73.9866136
mdp.39015078557223,Paris,1768,"La vie et les aventures surprenantes de Robinson CrusoÃ©; contenant son retour dans son isle, ses autres nouveaux voyages & ses rÃ©flexions. Traduit de l'anglois ...",23646721,fre,,48.8566101,2.3514992
mdp.39015078549238,London,1791,The life and adventures of Robinson Crusoe ... By Daniel Defoe.,23641188,eng,,51.5073219,-0.1276474
None,Tikkurila ,1976,Robinson Crusoe,57888425,fi,,60.2924836,25.0377936
None,Burslem ,1809,"The wonderful life and surprising adventures of that renowned hero, Robinson Crusoe, who lived twenty-eight years on an uninhabited island, which he afterwra#x8 ; #x8 ; ards colonised.",1008529255,en,,53.0446287,-2.1928235
None,Fairfax ,2009,Robinson Crusoe,655842550,en,,38.8462236,-77.3063733
None,Hamburg ,1973,Robinson Crusoe HoÌˆrspiel nach e. Erz.,724945437,de,,53.550341,10.000654
mdp.39015078556530,New York,1905,The adventures of Robinson Crusoe / by Daniel Defoe ...,67409808,eng,,40.7306458,-73.9866136
None,Barcelona ,1977,"Daniel Defoe, Robinson Crusoe.",48206481,en,,41.3828939,2.1774322
None,London ,1901,Robinson Crusoe,675873096,en,,51.5073219,-0.1276474
nyp.33433082521232,Bloomington,1915,"Robinson Crusoe for boys and girls, by Lida B. McMurry and Mary Hall Husted.",37032999,eng,,39.1670396,-86.5342881
None,Newport RI ,1799,Travels of Robinson Crusoe.,173810647,en,,41.4899827,-71.3137707
None,Berkshire ,2012,Robinson crusoe,1028378821,en,,51.4534889,-1.03187295933992
None,London ,1797,"The wonderful life, and surprising adventures of ... Robinson Crusoe, etc.",559895235,en,,51.5073219,-0.1276474
None,Paris ,1800,La vie et les avantures de Robinson Crusoe. T. 2.,61997405,fr,,48.8566101,2.3514992
None,Kbh ,1911,Robinson Crusoe,467855379,da,,42.4866124,78.3958663
None,London ,1797,[The Life and Adventures of Robinson Crusoe ... Cooke's edition ... Embellished with engravings.].,559889899,en,,51.5073219,-0.1276474
mdp.39015078549949,London,1815,"The life and adventures of Robinson Crusoe; including an account of his shipwreck, and residence for twenty-nine years on an unknown island, the remarkable history of his deliverance; and the extraordinary circumstances which afterwards befel him in various parts of the world. Written by himself ... Illustrated with engravings, from original designs ...",54156226,eng,,51.5073219,-0.1276474
None,London ,1885,"Readings from Robinson Crusoe. With copious notes, and twenty-three illustrative engravings from drawings by Gordon Browne, etc. [Parts 1 and 2, abridged.].",559898709,en,,51.5073219,-0.1276474
None,Roma ,2009,Robinson Crusoe,872211150,it,,41.8933203,12.4829321
None,Los Angeles ,1986,Robinson Crusoe.,779006976,en,,34.054935,-118.244476
None,MuÌˆnchen ,2010,Robinson Crusoe : HoÌˆrspiel ; ab 12 Jahren,695566699,de,,None,None
None,Oxford University Press ,1936,"The Story of Robinson Crusoe. [Part 1, abridged. With plates.].",559900809,en,,51.7583164,-1.26514487287904
None,Farmington ,1905,The story of Robinson Crusoe.,49288362,en,,36.7304288,-108.2089191
mdp.39015078549790,London,1780,"The wonderful life and most surprizing adventures of Robinson Crusoe ... Faithfully abridged from the three volumes, and adorned with an entire new set of cuts ... from drawings done ... for this edition.",67409594,eng,,51.5073219,-0.1276474
mdp.39015078559310,Paris,1816,"Petit Robinson, ou, Les aventures de Robinson CrusoÃ©, arrangÃ©es pour l'amusement de la jeunesse; Par m. Henri Lemaire. Avec six jolies gravures.",23402327,fre,,48.8566101,2.3514992
njp.32101069155412,Karlsruhe,1908,Robinson; ein gedicht von Peter Schnellbach.,43425251,ger,,49.0068705,8.4034195
None,London ,1761,"The Life and most surprizing adventures of Robinson Crusoe, of York, Mariner. : who lived eight and twenty years in an uninhabited Island on the coast of America, lying near the mouth of the great river of Oroonoque: Having been cast on shore by shipwreck, wherein all the men were drowned, but himself: As also a : relation how he was wonderfully delivered by pyrates. The whole three volumes faithfully abridg'd. 6:th ed.",187194885,en,,51.5073219,-0.1276474
None,London ,1925,Robinson Crusoe,489773941,en,,51.5073219,-0.1276474
None,NuÌˆrnberg ,1950,Robinson Crusoe,258130075,de,,None,None
None,Pp v ,502,"William Tegg 502. The Surprising Adventures of Robinson Crusoe: with a life of the author, by the Rev. H. Stebbing ... Illustrated with ... steel plates by H. Corbould.",752551728,en,,10.7270596,106.7224964
None,Ware ,1996,Robinson Crusoe,865509332,en,,51.8103288,-0.0328751
None,London ,1860,"Robinson Crusoe, and other old friends.",646327832,en,,51.5073219,-0.1276474
mdp.39015078553172,New York,1886,The life and adventures of Robinson Crusoe / by Daniel Defoe.,14368836,eng,,40.7306458,-73.9866136
None,Stockholm ,1913,"Robinson Crusoe,",67412372,,,59.3251172,18.0710935
None,Fairhaven ,1796,"The Wonderful life, and most surprizing adventures of that renowned seaman, Robinson Crusoe who lived twenty-eight years on an uninhabited island, and was afterwards relieved by pirates.",838148767,en,,48.7181632,-122.5068367
None,Garden City ,1948,"Robinson Crusoe ; the life and strange surprising adventures of Robinson Crusoe, of York, mariner: who lived eight and twenty years all alone in a n uninhibated island on the coast of America, near the mouth of the great river of Orinoco ; having been cast on shore by shipwreck, wherein all the men perished but himself. With an account how he was at last strangely delivered by Pirates",2760134,en,,37.9716898,-100.8726618
None,London ,1850,Robinson Crusoe.,32338508,en,,51.5073219,-0.1276474
None,Buenos Aires ,1971,Robinson Crusoe,34307422,es,,-34.6075616,-58.437076
None,A Dampierre ,1797,"The life and most surprising adventures of Robinson Crusoe, of York, mariner : who lived eight and twenty years in an 2 [sic] uninhabited 1 [sic] island on the coast of America, near the mouth of the great river Oroonoque ... = La vie et treÌ€s surprenantes aventures de Robinson Crusoe, d'York, marin : qui veÌ‚cut huit et vingt ans dans une inhabiteÌe isle sur la coÌ‚te d'AmeÌrique, preÌ€s de l'embouchure de la grande riviere OreÌnoque ...",808819488,en,,None,None
None,London  Toronto ,1919,Robinson Crusoe.,600779799,en,,51.42936555,0.101394698566431
None,Stilwell ,2017,Robinson Crusoe (Illustrated by N.C. Wyeth).,1028943960,en,,35.814431,-94.6286156
None,Lanham ,2016,The Life and Most Surprising Adventures of Robinson Crusoe : Also Featuring: The Further Adventures of Robinson Crusoe and The Remarkable History of Alexander Selkirk.,957436331,en,,40.0027815,-96.8739161
mdp.39015078555037,Boston,1830,"The children's Robinson Crusoe; or, The remarkable adventures of an Englishman, who lived five years on an unknown and uninhabited island of the Pacific ocean. By a lady [i.e. Eliza Ware Farrar] ...",12258790,eng,,42.3604823,-71.0595678
None,London ,2001,Robinson Crusoe,928484781,en,,51.5073219,-0.1276474
None,London ,2016,Robinson Crusoe,982959494,en,,51.5073219,-0.1276474
None,HaÌˆlsingborg ,1962,Robinson Crusoe,923975205,sv,,None,None
None,Philadelphia ,1925,Robinson Crusoe,463894851,en,,39.9524152,-75.1635755
None,New York ,1926,Robinson Crusoe,624476362,en,,40.7306458,-73.9866136
None,London ,1791,"The Farther Adventures Of Robinson Crusoe, Being The Second And Last Part Of His Life And Of The Strange Surprising Accounts Of His Travels Round Three Parts Of The Globe/ 2.",729949110,en,,51.5073219,-0.1276474
None,Tokyo ,1909,Robinson Crusoe.,672658438,ja,,34.6968642,139.4049033
None,Springfield ,1925,The adventures of Robinson Crusoe.,711060958,en,,39.7989763,-89.6443688
